Fecha,Adidas,Airbus,Allianz,Basf,Bayer,Beiersdorf,BMW,Brenntag,Commerzbank,Continental,Covestro,Daimler Truck,Deutsche Bank,Deutsche Borse,Deutsche Post,Deutsche Telekom,EON,Fresenius SE,Hannover Ruck,Heidelberg Materials,Henkel AG & Co. KGaA Vz,Infineon Technologies,Mercedez Benz Group,Merck KGaA,MTU Aero Engines,Muenchener Rueckversicherungs,Porsche AVG,Porsche Automobil Holding SE Vz,Qiagen,Rheinmetall,RWE AG St,SAP SE,Sartorius,Siemens AG,Siemens Energy AG,Siemens Healthineers,Symrise,Volkswagen,Vonovia,Zalando SE
2023-11-08, 168.98, 128.56, 220.55, 43.52, 41.425, 123.05, 92.05, 69.74, 10.435, 64.16, 47.36, 28.60, 10.508, 165.40, 38.24, 21.305, 11.24, 25.62, 205.50, 68.84, 67.50, 29.42, 57.58, 147.80, 182.50,, 89.42,,, 275.20, 35.93, 132.20, 249.90, 129.90, 9.206, 48.61, 93.66, 104.42, 23.28, 22.02
2023-11-07, 172.20, 129.22, 219.45, 43.545, 41.845, 122.85, 91.40, 69.80, 10.455, 61.18, 47.21, 28.34, 10.492, 164.35, 37.245, 21.21, 11.35, 25.24, 205.80, 67.22, 68.24, 29.435, 57.11, 148.20, 181.25,, 89.64,,, 271.20, 36.43, 131.36, 250.30, 128.82, 9.27, 48.01, 94.20, 104.08, 23.69, 22.71
2023-11-06, 172.22, 128.60, 221.15, 43.155, 42.03, 122.50, 92.56, 70.22, 10.44, 62.12, 47.26, 29.65, 10.60, 160.30, 37.24, 21.37, 11.265, 25.27, 204.80, 67.14, 67.74, 29.27, 57.29, 146.75, 181.25,, 90.20,,, 272.30, 36.93, 129.24, 251.40, 128.94, 9.36, 47.30, 93.62, 105.16, 23.16, 22.51
2023-11-03, 170.06, 129.00, 220.95, 44.075, 42.20, 123.70, 93.12, 71.56, 10.365, 63.14, 47.70, 29.98, 10.712, 159.05, 37.80, 21.395, 11.36, 25.39, 203.00, 67.70, 68.22, 29.385, 58.06, 146.60, 184.70,, 90.40,,, 270.00, 36.79, 129.10, 252.90, 127.92, 9.636, 48.01, 96.44, 105.00, 24.43, 22.31
2023-11-02, 171.46, 129.08, 224.45, 43.66, 41.55, 124.95, 91.73, 71.58, 10.37, 61.58, 47.45, 29.89, 10.64, 159.60, 37.88, 21.465, 11.41, 25.87, 211.60, 69.00, 68.90, 28.72, 58.13, 144.45, 182.15,, 87.86,,, 273.30, 36.71, 129.36, 250.90, 129.30, 8.83, 48.19, 96.70, 103.68, 22.98, 21.08
2023-11-01, 166.54, 128.00, 224.40, 42.345, 40.28, 124.65, 89.44, 70.28, 10.28, 62.70, 47.94, 29.39, 10.444, 157.95, 36.865, 20.795, 11.405, 24.78, 208.90, 69.44, 68.14, 27.88, 56.50, 143.10, 181.15,, 82.92,,, 276.10, 36.47, 128.54, 242.50, 125.78, 8.302, 46.57, 95.52, 100.20, 22.00, 21.92
2023-10-31, 166.96, 125.50, 221.95, 43.675, 40.745, 124.35, 87.99, 69.26, 10.205, 62.18, 46.96, 29.53, 10.356, 155.15, 36.695, 20.46, 11.195, 24.40, 208.30, 68.78, 68.10, 27.46, 55.66, 141.60, 176.00,, 83.24,,, 270.10, 36.36, 126.38, 235.00, 124.94, 8.478, 46.58, 96.72, 100.46, 21.76, 22.31
2023-10-30, 166.82, 125.88, 220.90, 41.95, 40.90, 122.35, 88.01, 69.02, 10.19, 61.10, 47.18, 29.77, 10.38, 154.95, 36.685, 20.405, 11.125, 24.33, 207.60, 68.74, 68.12, 27.40, 55.93, 136.25, 178.70,, 84.18,,, 270.70, 35.91, 125.24, 218.40, 124.46, 8.394, 45.70, 94.96, 99.98, 21.16, 21.26
2023-10-27, 165.90, 125.08, 218.40, 41.37, 40.54, 120.60, 88.43, 68.54, 10.05, 60.06, 46.53, 29.55, 10.31, 155.90, 36.50, 20.22, 11.06, 24.42, 208.90, 68.54, 67.50, 28.825, 56.15, 144.80, 175.05,, 82.04,,, 266.50, 35.42, 124.80, 231.10, 121.62, 8.168, 46.03, 95.52, 99.12, 20.62, 21.25
2023-10-26, 166.70, 125.24, 218.25, 40.94, 40.915, 120.85, 88.68, 67.60, 10.01, 58.78, 48.76, 29.83, 10.38, 156.15, 36.46, 20.385, 11.07, 24.94, 209.60, 67.00, 67.98, 29.325, 57.98, 144.30, 180.00,, 83.94,,, 271.60, 35.69, 125.12, 220.90, 121.32, 7.04, 46.89, 94.96, 99.50, 20.52, 21.18
2023-10-25, 170.82, 124.94, 220.00, 40.495, 41.20, 124.20, 91.23, 68.22, 10.065, 59.44, 48.74, 29.86, 10.256, 153.55, 36.71, 20.435, 11.035, 25.17, 209.70, 67.70, 67.48, 28.62, 61.34, 144.25, 178.25,, 86.38,,, 267.10, 35.19, 124.08, 222.60, 126.92, 10.635, 47.70, 93.90, 100.68, 20.09, 21.77
2023-10-24, 171.74, 124.54, 218.35, 41.075, 41.39, 122.35, 92.80, 68.26, 10.15, 60.44, 49.53, 29.82, 9.501, 157.30, 37.565, 20.095, 11.075, 25.06, 206.30, 67.20, 67.04, 29.23, 61.67, 146.90, 176.80,, 87.10,,, 266.00, 35.20, 125.56, 237.00, 127.50, 11.005, 47.02, 91.98, 102.36, 20.71, 23.20
2023-10-23, 169.20, 121.96, 217.95, 40.995, 40.945, 121.80, 93.56, 68.10, 10.22, 60.88, 48.80, 29.87, 9.59, 157.70, 37.745, 20.10, 10.92, 25.36, 205.90, 67.74, 66.88, 29.105, 61.89, 144.95, 166.70,, 88.02,,, 259.30, 34.00, 124.46, 229.80, 127.60, 10.705, 46.10, 90.44, 102.24, 20.25, 22.28
2023-10-20, 170.02, 121.44, 218.00, 41.00, 41.545, 121.90, 93.80, 67.46, 10.10, 60.52, 47.83, 30.09, 9.564, 158.45, 37.495, 20.125, 10.905, 25.14, 207.60, 66.20, 66.62, 29.50, 62.18, 149.05, 164.65,, 89.18,,, 259.60, 34.30, 123.88, 240.00, 126.90, 10.955, 46.00, 90.88, 103.00, 20.41, 22.05
2023-10-19, 172.26, 123.16, 220.60, 41.375, 42.225, 121.05, 95.10, 67.88, 10.22, 60.00, 47.45, 30.03, 9.692, 156.75, 37.87, 20.225, 10.89, 24.63, 211.60, 70.62, 66.88, 29.935, 63.20, 150.10, 165.65,, 91.16,,, 256.40, 34.16, 125.72, 257.40, 129.68, 11.165, 46.54, 91.00, 105.18, 20.65, 22.10
2023-10-18, 175.10, 124.00, 223.45, 41.81, 42.525, 121.15, 98.07, 69.06, 10.355, 64.40, 46.69, 30.87, 9.828, 159.15, 38.59, 20.485, 10.96, 24.63, 207.40, 73.82, 67.04, 30.965, 64.39, 145.00, 166.40,, 91.56,,, 267.00, 33.78, 121.18, 251.30, 130.38, 11.385, 47.32, 92.10, 107.50, 21.57, 22.67
2023-10-17, 177.18, 126.84, 223.90, 42.32, 43.275, 121.10, 98.47, 68.80, 10.45, 66.08, 48.05, 30.96, 10.08, 156.15, 38.64, 20.31, 11.00, 25.11, 206.90, 74.04, 67.12, 31.63, 64.83, 148.20, 167.00,, 91.26,,, 267.10, 33.94, 123.48, 262.80, 133.66, 11.565, 47.84, 91.92, 108.56, 22.47, 22.45
2023-10-16, 170.84, 123.18, 223.70, 42.645, 43.745, 121.50, 98.50, 71.10, 10.53, 63.34, 47.70, 31.13, 10.104, 160.05, 38.93, 20.30, 10.98, 25.14, 206.50, 74.50, 67.02, 31.85, 64.43, 149.40, 167.95,, 90.14,,, 269.20, 34.10, 123.22, 269.20, 133.96, 11.74, 47.84, 92.54, 108.50, 22.45, 22.59
2023-10-13, 167.96, 125.92, 222.35, 42.075, 43.61, 121.95, 97.58, 71.42, 10.04, 62.76, 48.69, 31.28, 9.935, 160.05, 38.755, 20.325, 10.995, 25.51, 210.00, 74.50, 67.14, 32.25, 64.15, 149.95, 168.25,, 90.70,,, 269.10, 34.11, 122.34, 278.80, 133.62, 11.605, 47.25, 92.76, 107.36, 22.46, 21.62
2023-10-12, 169.42, 126.68, 225.35, 42.135, 44.24, 122.00, 98.10, 71.84, 10.27, 63.94, 49.81, 31.33, 10.054, 162.05, 38.865, 20.365, 10.81, 25.71, 209.60, 74.28, 67.98, 32.82, 65.00, 153.15, 169.40,, 90.08,,, 266.80, 34.01, 125.34, 298.00, 136.92, 11.99, 47.95, 92.26, 109.08, 22.72, 21.85
2023-10-11, 169.90, 126.08, 226.50, 42.445, 44.805, 122.35, 98.50, 71.48, 10.345, 65.84, 50.46, 31.31, 10.138, 163.20, 39.025, 20.56, 11.045, 25.44, 208.00, 72.46, 68.06, 32.60, 64.82, 157.75, 170.95,, 90.78,,, 261.40, 34.99, 124.62, 319.60, 137.66, 12.21, 47.78, 92.18, 109.20, 23.04, 22.12
2023-10-10, 169.92, 125.16, 225.00, 42.23, 44.745, 121.85, 97.30, 71.90, 10.395, 65.86, 50.38, 31.33, 10.18, 164.85, 39.08, 20.48, 11.06, 27.53, 208.00, 73.28, 67.88, 32.755, 64.50, 157.15, 170.90,, 89.84,,, 254.50, 34.33, 123.66, 320.70, 136.48, 11.985, 48.19, 91.38, 108.48, 22.65, 22.58
2023-10-09, 166.58, 123.10, 223.25, 41.065, 43.835, 121.45, 94.62, 71.54, 10.25, 65.40, 49.61, 31.55, 10.006, 162.75, 38.285, 20.32, 10.84, 27.76, 207.50, 72.58, 68.26, 31.96, 63.70, 155.50, 164.10,, 88.74,,, 250.40, 33.30, 122.34, 310.60, 133.20, 11.64, 47.26, 87.90, 106.22, 22.23, 21.73
2023-10-06, 159.96, 124.14, 224.75, 41.985, 44.17, 121.65, 95.70, 71.08, 10.39, 67.00, 50.08, 32.65, 10.124, 161.60, 39.17, 20.16, 10.795, 27.93, 207.30, 73.34, 68.32, 32.86, 64.19, 156.75, 163.30,, 89.20,,, 233.90, 32.82, 123.56, 316.00, 135.18, 11.49, 47.65, 89.76, 107.16, 22.26, 22.05
2023-10-05, 157.04, 123.70, 221.00, 41.725, 43.97, 121.40, 94.52, 71.24, 10.24, 64.72, 49.11, 31.98, 9.951, 159.50, 38.415, 19.852, 10.775, 27.99, 207.40, 72.58, 67.76, 32.00, 64.57, 155.10, 166.20,, 88.56,,, 234.80, 33.18, 122.58, 315.70, 132.14, 11.67, 48.70, 90.92, 107.16, 22.03, 20.54
2023-10-04, 163.12, 123.52, 220.25, 42.06, 44.515, 120.40, 95.64, 70.06, 10.195, 65.02, 49.98, 31.92, 9.945, 159.00, 38.10, 19.806, 10.72, 27.90, 206.30, 71.66, 67.14, 32.40, 64.83, 155.05, 164.80,, 90.56,,, 233.40, 32.83, 122.38, 318.00, 133.60, 11.75, 48.21, 90.76, 107.68, 22.20, 20.23
2023-10-03, 161.10, 124.10, 221.05, 41.94, 43.95, 121.90, 95.62, 72.42, 10.23, 66.32, 50.64, 32.00, 9.98, 160.70, 38.09, 19.654, 10.61, 28.18, 207.50, 72.04, 67.86, 31.115, 65.13, 154.65, 168.45,, 89.86,,, 237.80, 32.83, 122.10, 310.10, 133.20, 11.785, 47.41, 89.22, 107.64, 22.06, 20.31
2023-10-02, 164.18, 125.52, 222.30, 41.80, 44.965, 122.45, 95.81, 73.32, 10.495, 67.52, 50.76, 32.72, 10.088, 160.50, 37.84, 19.836, 10.85, 28.32, 207.40, 73.22, 67.22, 31.385, 65.53, 153.60, 169.10,, 89.70,,, 240.30, 34.06, 122.74, 314.80, 134.04, 12.13, 47.99, 90.00, 108.90, 22.71, 21.48
2023-09-29, 167.44, 127.30, 225.35, 42.60, 45.425, 122.80, 96.46, 73.44, 10.76, 67.52, 51.70, 32.85, 10.398, 164.60, 38.25, 19.92, 11.18, 29.34, 208.00, 73.00, 67.70, 31.445, 65.91, 158.30, 172.00,, 89.12,,, 244.00, 35.11, 122.96, 321.40, 135.30, 12.425, 48.16, 91.14, 109.18, 22.63, 21.14
2023-09-28, 156.82, 126.68, 228.40, 42.60, 45.485, 121.25, 97.44, 72.92, 9.876, 67.96, 51.20, 33.32, 10.332, 162.75, 38.32, 19.888, 11.09, 29.29, 208.60, 73.84, 66.98, 31.37, 65.89, 156.05, 174.65,, 88.38,,, 251.20, 34.79, 121.44, 319.30, 135.46, 12.235, 48.50, 88.86, 108.88, 21.90, 20.81
2023-09-27, 158.40, 123.70, 227.50, 42.205, 45.895, 122.30, 96.86, 73.00, 9.642, 65.90, 50.50, 33.00, 10.396, 160.65, 38.04, 19.68, 11.25, 28.88, 209.00, 72.10, 66.30, 30.62, 65.59, 157.65, 168.30,, 88.10,,, 249.40, 34.87, 120.94, 315.60, 134.52, 12.15, 46.89, 89.62, 109.02, 22.14, 21.30
2023-09-26, 159.54, 123.28, 229.80, 42.09, 45.675, 123.65, 95.59, 73.56, 9.584, 64.54, 50.50, 33.36, 10.05, 160.75, 38.39, 19.80, 11.33, 30.01, 211.90, 71.96, 66.88, 30.58, 65.28, 158.30, 164.30,, 90.02,,, 250.80, 35.49, 120.10, 324.90, 130.00, 11.87, 47.72, 89.48, 110.38, 22.49, 21.66
2023-09-25, 161.40, 123.10, 229.90, 42.74, 46.37, 125.00, 97.48, 72.96, 9.67, 64.18, 50.96, 33.81, 10.058, 161.25, 38.935, 20.20, 11.505, 30.11, 211.30, 72.48, 67.54, 31.15, 66.53, 157.75, 162.60,, 93.20,,, 248.00, 35.95, 124.94, 315.30, 132.60, 12.47, 47.10, 88.26, 113.10, 23.92, 22.27
2023-09-22, 163.92, 123.50, 231.95, 43.05, 47.88, 125.90, 99.53, 75.76, 9.674, 65.66, 51.70, 33.74, 10.074, 163.45, 39.305, 20.53, 11.52, 30.71, 213.50, 71.94, 67.32, 31.33, 67.49, 159.05, 161.50,, 92.50,,, 250.20, 36.77, 124.92, 315.80, 133.44, 12.355, 47.52, 89.96, 114.06, 23.92, 23.07
2023-09-21, 161.38, 124.30, 229.50, 43.405, 47.85, 127.10, 99.70, 76.76, 9.928, 66.52, 51.64, 33.59, 10.056, 163.70, 39.585, 20.58, 11.60, 30.73, 214.10, 72.30, 67.52, 31.515, 67.00, 162.00, 161.65,, 92.92,,, 251.40, 36.59, 123.12, 319.70, 133.10, 12.13, 45.92, 91.58, 111.32, 23.81, 23.45
2023-09-20, 166.46, 129.00, 231.70, 45.50, 49.145, 126.15, 100.20, 76.68, 10.00, 67.60, 51.92, 33.96, 10.076, 165.55, 39.63, 20.755, 11.835, 31.00, 211.60, 72.60, 67.96, 31.565, 67.50, 160.20, 162.85,, 94.84,,, 258.90, 36.73, 125.42, 335.50, 136.54, 12.625, 45.72, 92.22, 111.88, 24.19, 24.00
2023-09-19, 165.84, 129.72, 233.55, 45.25, 48.995, 123.30, 97.77, 76.26, 9.786, 66.98, 51.14, 33.70, 10.05, 166.60, 39.11, 20.73, 11.76, 30.47, 212.70, 72.20, 68.10, 31.00, 66.98, 157.60, 162.30,, 95.22,,, 261.00, 36.42, 126.30, 321.30, 134.78, 12.52, 44.60, 89.36, 110.00, 23.92, 23.53
2023-09-18, 169.58, 130.68, 231.65, 45.305, 48.86, 121.90, 96.56, 76.42, 9.796, 65.60, 51.50, 33.53, 10.072, 164.10, 41.66, 20.53, 11.59, 30.11, 212.30, 71.54, 68.00, 31.39, 66.45, 162.70, 168.65,, 96.24,,, 264.30, 36.10, 126.42, 347.50, 137.36, 12.60, 45.15, 91.08, 107.76, 23.09, 24.60
2023-09-15, 174.24, 131.52, 232.30, 45.965, 49.445, 121.40, 97.24, 76.98, 9.84, 67.44, 52.94, 33.38, 10.268, 164.55, 42.045, 20.665, 11.645, 29.86, 214.30, 73.06, 68.42, 32.325, 66.98, 164.90, 175.20,, 99.24,,, 259.50, 36.66, 126.70, 348.50, 137.98, 12.905, 46.33, 91.48, 109.64, 23.55, 25.02
2023-09-14, 169.86, 130.28, 231.50, 45.00, 49.105, 121.50, 96.01, 74.84, 9.876, 66.40, 52.64, 33.39, 10.36, 164.55, 41.785, 20.70, 11.63, 29.39, 208.70, 72.46, 68.24, 32.73, 66.71, 165.10, 175.20,, 97.34,,, 256.80, 36.85, 127.44, 341.20, 136.86, 12.97, 44.86, 90.60, 109.38, 23.99, 25.11
2023-09-13, 170.56, 130.10, 226.20, 44.27, 48.45, 122.05, 96.00, 74.16, 9.74, 66.48, 52.78, 33.08, 10.066, 163.00, 40.805, 20.465, 11.48, 28.74, 208.40, 72.00, 69.82, 32.265, 66.60, 160.35, 175.50,, 99.36,,, 254.30, 36.09, 126.16, 323.10, 134.00, 12.42, 44.82, 89.52, 109.30, 22.82, 24.92
2023-09-12, 174.90, 131.18, 226.65, 44.445, 50.86, 123.35, 96.50, 75.08, 9.698, 67.46, 53.30, 33.48, 9.861, 163.60, 41.195, 20.53, 11.55, 28.57, 207.60, 72.32, 70.28, 32.50, 67.03, 160.10, 170.45,, 100.55,,, 255.10, 36.44, 125.90, 329.10, 135.92, 12.305, 45.76, 90.48, 109.68, 22.66, 25.15
2023-09-11, 177.90, 134.16, 225.00, 45.095, 51.21, 121.85, 96.47, 74.26, 9.508, 67.20, 53.58, 33.18, 9.886, 163.15, 41.495, 20.495, 11.54, 28.29, 205.10, 72.00, 71.70, 32.49, 66.30, 165.00, 182.70,, 100.95,,, 251.30, 36.80, 129.28, 340.90, 137.16, 12.395, 45.44, 92.20, 108.20, 22.97, 25.57
2023-09-08, 175.00, 134.88, 221.95, 44.55, 50.22, 121.30, 95.41, 73.70, 9.336, 66.62, 52.70, 32.47, 9.665, 162.05, 41.15, 20.14, 11.415, 28.20, 201.30, 71.96, 70.84, 32.225, 65.68, 165.15, 208.60,, 100.90,,, 243.70, 37.09, 131.38, 358.00, 137.00, 12.28, 44.73, 92.26, 107.08, 22.18, 25.15
2023-09-07, 175.00, 136.18, 221.65, 45.40, 50.24, 121.20, 95.29, 73.80, 9.122, 67.18, 47.57, 32.36, 9.57, 160.20, 41.04, 19.97, 11.365, 28.32, 201.00, 72.94, 71.78, 32.14, 65.51, 165.00, 214.10,, 101.05,,, 245.50, 37.13, 130.46, 361.90, 136.60, 12.37, 45.00, 92.74, 106.02, 22.08, 26.54
2023-09-06, 182.00, 133.44, 221.10, 45.875, 50.31, 120.35, 96.39, 75.34, 9.298, 68.26, 48.08, 31.89, 9.562, 161.90, 41.305, 19.944, 11.325, 28.01, 196.10, 72.06, 71.10, 32.90, 66.33, 167.80, 211.60,, 101.50,,, 246.30, 37.04, 128.72, 360.40, 137.24, 12.70, 45.09, 95.06, 107.22, 22.56, 27.32
2023-09-05, 182.62, 133.46, 222.45, 45.955, 50.80, 121.70, 97.00, 74.88, 9.628, 68.42, 48.18, 32.00, 9.75, 163.10, 41.32, 19.852, 11.245, 28.80, 196.70, 71.74, 70.22, 32.85, 67.10, 169.70, 212.30,, 100.55,,, 249.40, 36.60, 128.02, 365.10, 137.70, 12.725, 45.98, 95.26, 108.40, 21.93, 27.50
2023-09-04, 185.40, 134.64, 223.50, 46.82, 50.74, 121.95, 94.41, 74.90, 10.265, 67.74, 48.59, 32.01, 10.05, 164.00, 42.25, 19.604, 11.315, 29.50, 195.05, 73.96, 71.08, 33.24, 66.66, 169.25, 214.40,, 99.16,,, 247.00, 37.32, 128.28, 375.30, 138.18, 13.04, 45.68, 95.72, 108.94, 21.94, 28.60
2023-09-01, 184.90, 134.86, 224.70, 46.90, 50.96, 121.70, 94.38, 74.94, 10.135, 67.92, 49.11, 32.07, 10.05, 164.25, 42.755, 19.796, 11.35, 29.43, 196.70, 74.52, 70.80, 32.965, 66.37, 166.75, 213.70,, 98.36,,, 248.80, 37.84, 127.86, 367.10, 138.00, 13.08, 45.87, 95.78, 108.52, 21.90, 28.92
2023-08-31, 185.06, 135.38, 224.50, 46.76, 50.53, 121.20, 97.00, 74.10, 10.13, 69.00, 48.96, 32.54, 10.054, 164.50, 43.195, 19.798, 11.365, 29.69, 197.10, 74.48, 70.80, 33.11, 67.50, 166.35, 216.10,, 101.70,,, 251.50, 38.15, 128.46, 375.80, 138.76, 13.205, 46.63, 96.50, 113.04, 22.25, 28.90
2023-08-30, 183.82, 133.40, 225.25, 46.295, 50.43, 121.10, 96.81, 73.24, 10.385, 68.04, 49.28, 32.28, 10.226, 164.05, 43.04, 19.536, 11.36, 29.39, 195.90, 74.60, 70.96, 32.925, 67.67, 165.65, 212.90,, 101.15,,, 248.50, 38.16, 128.92, 362.40, 138.64, 13.045, 45.75, 95.76, 113.78, 21.02, 27.76
2023-08-29, 181.36, 132.76, 225.55, 46.15, 50.68, 121.10, 97.78, 73.22, 10.335, 67.90, 49.05, 32.64, 10.238, 164.50, 43.03, 19.576, 11.43, 29.63, 195.50, 74.84, 71.54, 33.14, 68.06, 164.80, 207.50,, 103.00,,, 249.80, 39.87, 129.06, 357.60, 140.10, 13.50, 46.31, 95.60, 113.78, 21.01, 28.09
2023-08-28, 178.38, 132.02, 224.75, 45.32, 50.39, 121.30, 96.31, 72.86, 10.16, 68.04, 48.44, 32.81, 10.156, 162.95, 42.665, 19.408, 11.38, 29.71, 196.65, 74.50, 72.42, 32.765, 67.24, 160.75, 205.20,, 100.60,,, 248.80, 39.43, 127.52, 352.70, 138.18, 13.14, 45.70, 93.68, 113.22, 20.36, 27.20
2023-08-25, 176.14, 128.52, 222.05, 45.135, 50.11, 121.40, 96.34, 71.76, 9.974, 67.44, 48.35, 32.30, 9.901, 164.20, 42.17, 19.204, 11.34, 29.38, 196.20, 73.56, 71.88, 31.98, 67.22, 161.25, 203.30,, 100.10,,, 243.80, 39.29, 125.96, 350.50, 136.46, 12.97, 45.64, 93.56, 112.32, 20.55, 26.61
2023-08-24, 176.58, 129.28, 222.45, 45.095, 49.88, 120.15, 96.82, 72.38, 9.982, 68.84, 49.07, 32.45, 9.898, 164.10, 42.00, 19.192, 11.175, 29.25, 196.45, 73.76, 71.68, 32.17, 67.18, 160.75, 205.10,, 99.72,,, 245.50, 38.97, 126.22, 358.00, 135.16, 12.99, 45.97, 92.82, 112.00, 20.35, 26.32
2023-08-23, 178.12, 130.00, 222.60, 45.675, 50.21, 120.10, 98.33, 72.26, 10.065, 68.40, 48.18, 33.48, 9.849, 163.50, 42.61, 19.332, 11.195, 29.14, 194.65, 74.48, 71.86, 32.95, 67.43, 160.50, 204.80,, 100.00,,, 248.40, 38.81, 128.90, 349.40, 137.20, 13.065, 46.11, 91.48, 113.98, 20.29, 26.85
2023-08-22, 184.90, 128.40, 221.05, 45.965, 50.26, 119.35, 99.82, 72.66, 10.21, 68.76, 47.47, 33.82, 9.86, 163.10, 43.09, 19.148, 11.055, 29.32, 194.65, 76.34, 72.08, 32.79, 67.93, 158.00, 205.00,, 101.45,,, 245.10, 38.56, 127.14, 349.80, 136.72, 13.195, 45.93, 89.48, 114.08, 19.85, 26.56
2023-08-21, 185.00, 128.38, 221.25, 45.80, 50.23, 120.65, 99.27, 72.10, 10.20, 70.06, 47.60, 33.60, 9.817, 161.85, 42.98, 19.148, 11.09, 29.15, 195.70, 75.02, 71.66, 32.155, 67.80, 157.35, 205.30,, 102.75,,, 248.30, 38.14, 124.98, 351.00, 135.14, 12.945, 45.50, 88.58, 114.98, 19.255, 26.84
2023-08-18, 183.26, 127.12, 220.30, 45.76, 50.23, 119.45, 98.40, 71.40, 10.035, 65.50, 48.08, 33.21, 9.877, 162.90, 42.82, 18.954, 11.16, 29.27, 194.45, 76.06, 72.10, 32.16, 67.21, 159.60, 200.70,, 102.25,,, 248.70, 38.44, 124.70, 365.80, 134.58, 13.10, 45.63, 88.00, 114.94, 19.72, 26.50
2023-08-17, 185.64, 128.52, 220.55, 45.635, 51.39, 120.25, 99.20, 71.62, 10.22, 66.56, 48.77, 33.32, 9.90, 163.95, 43.19, 18.978, 11.10, 29.34, 196.45, 76.72, 71.98, 32.20, 67.40, 160.10, 203.50,, 104.00,,, 247.60, 38.45, 123.86, 368.00, 135.36, 13.445, 46.12, 90.20, 114.72, 20.14, 27.36
2023-08-16, 184.04, 128.30, 221.40, 45.82, 50.84, 121.00, 99.59, 72.10, 10.095, 66.80, 47.89, 33.82, 9.881, 168.40, 43.50, 18.976, 10.95, 29.61, 197.75, 77.18, 71.84, 32.79, 68.40, 160.30, 205.00,, 104.10,,, 249.60, 38.82, 126.32, 368.10, 138.04, 13.535, 46.62, 90.78, 115.06, 20.37, 27.54
2023-08-15, 180.12, 128.44, 220.50, 45.605, 51.95, 120.25, 99.10, 71.16, 10.065, 67.16, 48.25, 33.91, 9.917, 169.05, 43.41, 19.002, 10.95, 30.00, 197.25, 76.12, 70.62, 33.05, 68.00, 161.10, 208.50,, 103.50,,, 260.40, 38.80, 126.00, 370.00, 137.72, 13.405, 46.47, 90.86, 115.94, 20.44, 27.58
2023-08-14, 178.44, 130.38, 224.00, 46.415, 52.74, 121.60, 99.98, 70.96, 10.18, 67.40, 48.64, 33.80, 9.989, 169.30, 43.84, 19.002, 11.19, 29.88, 198.90, 75.96, 71.14, 33.57, 68.68, 162.35, 207.60,, 103.75,,, 264.30, 39.01, 127.20, 361.80, 138.82, 13.81, 47.27, 91.98, 116.98, 20.80, 27.99
2023-08-11, 178.18, 130.68, 222.75, 46.715, 52.34, 121.20, 100.24, 70.32, 10.33, 66.62, 46.51, 34.09, 10.01, 169.80, 43.825, 18.792, 11.035, 30.07, 196.35, 75.48, 71.10, 33.535, 69.59, 163.50, 209.30,, 104.95,,, 261.20, 38.91, 125.00, 366.60, 137.92, 13.825, 47.25, 93.08, 117.62, 20.94, 28.52
2023-08-10, 182.50, 132.12, 223.30, 47.17, 52.61, 119.95, 102.08, 69.96, 10.05, 69.40, 46.86, 33.99, 10.014, 171.05, 44.295, 18.898, 11.05, 29.70, 201.70, 75.14, 69.72, 34.275, 70.38, 165.50, 209.60,, 105.25,,, 265.10, 38.51, 125.14, 369.00, 139.10, 13.545, 47.62, 93.54, 117.32, 21.33, 29.30
2023-08-09, 177.84, 131.90, 215.60, 46.68, 52.15, 119.15, 102.04, 70.20, 10.02, 70.64, 47.34, 33.90, 9.827, 169.65, 43.415, 18.874, 10.97, 28.86, 193.50, 76.48, 69.16, 34.195, 69.93, 162.00, 212.20,, 105.25,,, 268.90, 38.97, 123.64, 353.80, 147.00, 14.065, 48.22, 92.66, 117.38, 20.75, 29.03
2023-08-08, 175.86, 130.34, 213.40, 46.495, 52.10, 120.20, 102.20, 68.04, 9.986, 69.60, 47.26, 33.52, 9.79, 168.40, 43.415, 18.554, 11.125, 28.47, 193.45, 76.36, 68.62, 33.865, 70.45, 162.10, 212.80,, 106.60,,, 268.50, 38.51, 122.04, 345.10, 145.90, 14.48, 48.06, 92.90, 116.76, 19.81, 30.20
2023-08-07, 179.36, 131.26, 215.00, 47.035, 52.20, 119.05, 103.68, 67.78, 10.34, 70.98, 47.44, 33.98, 10.096, 168.50, 44.14, 18.846, 10.96, 28.30, 193.00, 76.94, 68.60, 34.85, 71.31, 160.50, 214.10,, 108.20,,, 270.00, 38.22, 123.42, 355.10, 148.60, 14.62, 48.78, 92.90, 118.40, 20.27, 30.95
2023-08-04, 182.26, 130.84, 214.15, 47.15, 51.38, 119.00, 103.34, 67.00, 10.635, 71.84, 47.75, 34.00, 10.028, 169.60, 44.28, 18.776, 11.025, 28.05, 191.45, 76.02, 68.78, 34.10, 71.02, 163.00, 213.90,, 110.50,,, 263.00, 38.39, 121.52, 361.80, 148.50, 15.515, 49.10, 92.30, 118.06, 20.34, 30.43
2023-08-03, 180.36, 130.70, 211.95, 47.24, 51.76, 120.15, 102.66, 67.76, 11.045, 71.84, 47.14, 33.56, 9.978, 167.10, 44.03, 18.996, 11.09, 28.49, 190.90, 74.76, 69.48, 35.06, 71.05, 163.80, 210.20,, 110.55,,, 258.90, 38.21, 121.22, 359.70, 146.48, 15.61, 48.32, 92.84, 119.10, 20.64, 31.32
